# Oracle for `tracs diffpeak`, generated with limma 3.68.4.
#
# Produced by running the real diffpeak() from trackplot.R over the
# testdata/diffpeak_*_summary.tsv fixtures, then joining the output back to
# the region start so rows are keyed by region rather than by the P.Value
# sort diffpeak applies.
#
# The scenarios deliberately include unbalanced groups: with equal-sized
# groups the contrast's stdev.unscaled is sqrt(1/n1 + 1/n2) = 1, so a port
# that assumed 1 would pass. See diffpeak_r_scenarios.tsv for the value each
# scenario should use.
#
# Regenerate by re-running the generator that produced this file.
scenario	start	logFC	AveExpr	t	P_Value	adj_P_Val
three_log2	23000	0.83954947546322778	14.408291260399013	1.89713410271412	0.11425858057574222	0.21696427056067985
three_log2	23500	0.89392205196432251	11.674952561161723	1.9274209997686673	0.10983670395320565	0.21396760510364737
three_log2	24000	0.29444995955800302	12.342334063055898	0.85807932156282507	0.42874636702907826	0.49093095461344832
three_log2	24500	0.46186825033073298	14.660975060471516	1.2845244566253582	0.253388585801263	0.32325474409329724
three_log2	25000	1.1598364185756562	11.78424406013262	3.9131433368869093	0.010498923844249781	0.13980270011383242
three_log2	25500	1.0037023623858214	14.510492122649179	2.8783647952358744	0.03324907326487276	0.13980270011383242
three_log2	26000	0.88471744328521851	12.940214291456847	3.7728643840792082	0.012154901413708964	0.13980270011383242
three_log2	26500	0.34396998082795349	12.511475547242936	1.0563862633983074	0.33753624103653135	0.4050434892438376
three_log2	27000	0.74318742426627438	12.984227369279932	1.7336185676471527	0.14146445179538941	0.23842323336301585
three_log2	27500	0.75764054489158461	13.656875134488365	2.394392154452293	0.060282381791353097	0.16854867046369557
three_log2	28000	0.63632232507862696	13.165132054445221	2.8171109913123153	0.035783772373794091	0.13980270011383242
three_log2	28500	0.60779191165931934	11.096330458751861	1.8098915499073269	0.12804059019884276	0.22595398270384015
three_log2	29000	0.94242767507847169	14.513212674449701	2.8551219821183547	0.034186743856811287	0.13980270011383242
three_log2	29500	0.16204938400454694	12.792186014687232	0.45785553275470459	0.66561857933363555	0.71316276357175235
three_log2	30000	0.59346494371139613	13.361213479091315	2.4595802636874411	0.055537628261020634	0.16686665163890291
three_log2	30500	0.013612590058086127	13.009989539979323	0.033082093797675211	0.97484587219126073	0.98675191195593315
three_log2	31000	0.55695274268699002	12.160866311005371	1.0410651432363265	0.34396355246479832	0.40948041960095038
three_log2	31500	0.69328898913023984	13.981879270558291	1.7946465437354071	0.13061690401208012	0.22736545942954464
three_log2	32000	0.65560375006318594	13.291798948275595	1.7873296105255196	0.1318719664691359	0.22736545942954464
three_log2	32500	0.67746375706324713	12.099641498532698	1.8760841569854207	0.11743896746375614	0.22019806399454275
three_log2	33000	0.90122792171837851	10.407618730173482	2.2276309380670845	0.074514033437970834	0.16854867046369557
three_log2	33500	0.77620222202284239	13.174274535504523	2.3384529551184876	0.064702035985661641	0.16854867046369557
three_log2	34000	0.77930739358555456	12.519608821057027	1.5563316067027519	0.17832733245987473	0.26213363786798877
three_log2	34500	0.33509711022803934	12.757816901569967	0.75715052732035182	0.48195242826041418	0.54767321393228885
three_log2	35000	0.71029113950147682	13.82633716610945	2.37236034804195	0.061983148355025434	0.16854867046369557
three_log2	35500	1.0033550179794908	12.755843378815802	3.2505215535063834	0.021543335844855186	0.13980270011383242
three_log2	36000	0.82812846594792866	12.831786178502398	1.4215744923757871	0.21244359743225791	0.28452267513248825
three_log2	36500	1.4637777264462297	15.909786877644139	5.0371278772570598	0.0035976168221645058	0.12817094062425341
three_log2	37000	0.74055874730629512	13.828621149565683	2.9659259017880375	0.029963873967385021	0.13980270011383242
three_log2	37500	1.0919475732903372	14.359870451131163	2.6900003251828077	0.041750818901843574	0.13980270011383242
three_log2	38000	-0.037670731096145715	12.716998042066797	-0.16074037103242822	0.87837789644643183	0.90866678942734336
three_log2	38500	0.58514558298771924	11.4088535759953	1.5974038675978828	0.16902546578605043	0.26213363786798877
three_log2	39000	0.56892600164108487	11.104606872122956	1.5442459891120688	0.18115795646907415	0.26213363786798877
three_log2	39500	0.43957164324861608	13.695855328917821	1.5993887025994944	0.16858815312025111	0.26213363786798877
three_log2	40000	0.6999317902571569	11.946069366552054	2.3617602907821906	0.062819719266987636	0.16854867046369557
three_log2	40500	1.0856410058421631	12.149533942962771	2.8060432953965879	0.036264121397404654	0.13980270011383242
three_log2	41000	0.83267933881077028	12.767472360972143	1.5390855531088397	0.18237982252335064	0.26213363786798877
three_log2	41500	0.85613982002433175	13.211449520105823	2.5024635227843941	0.052637094326191125	0.16449091976934727
three_log2	42000	0.55273913224825755	13.115378937562859	2.4248028792925571	0.058016723032189133	0.16854867046369557
three_log2	42500	1.0359458502725989	15.578792379044929	2.7345941434933732	0.039541281470493739	0.13980270011383242
three_log2	43000	1.1628776691243292	13.157243611147891	4.6954235925408208	0.0048919295821768455	0.12817094062425341
three_log2	43500	0.54699855558040511	13.837382208337088	1.4685204856056329	0.19990545218878641	0.27509924613135744
three_log2	44000	0.74861291765823701	14.351721372236231	3.0603483985281428	0.026819439031994026	0.13980270011383242
three_log2	44500	0.92078682288030222	13.137624356105906	1.8970718896746852	0.11426784916195806	0.21696427056067985
three_log2	45000	0.19548073445402281	13.503642573590961	0.74864070240240654	0.48664786366291091	0.54885097405591454
three_log2	45500	0.5512998466549881	12.893912319841032	2.0687529969477891	0.091421729320922587	0.18498904134590477
three_log2	46000	0.92948537788603147	15.297654807367486	2.2445958581877874	0.07291464268994767	0.16854867046369557
three_log2	46500	0.39132248173649131	12.655832278201023	1.0730084681487813	0.33067766497375922	0.40326544508995027
three_log2	47000	1.1547268758264959	13.705010365993832	3.1242471783332788	0.024900504038237643	0.13980270011383242
three_log2	47500	1.3321945244202453	14.56338885575345	5.0199260664560059	0.0036524095756991222	0.12817094062425341
three_log2	48000	0.59601798446469445	14.460298125126185	1.724209907762019	0.14321545975714267	0.23869243292857112
three_log2	48500	1.3203487195449028	11.863551433470377	2.8861388306716314	0.032941824345725255	0.13980270011383242
three_log2	49000	0.13341919735328034	12.62731276708174	0.5668278924894814	0.59450619159476192	0.65820662231058602
three_log2	49500	1.1688918305168592	13.201328519307415	2.1651993361759492	0.080727397427281397	0.17446537115306004
three_log2	50000	0.62828771242511117	12.934066349168122	2.224504341286051	0.074812838573646956	0.16854867046369557
three_log2	50500	0.73038633526433827	12.894141290027331	2.2677181888331832	0.070793234368773425	0.16854867046369557
three_log2	51000	0.55309565765783297	15.623149811202676	1.7696629699204764	0.13495267759071711	0.23003297316599508
three_log2	51500	0.83418765819020102	13.982691041005017	2.9328919485325606	0.031159021097419994	0.13980270011383242
three_log2	52000	1.0486578899377754	12.53283004589918	2.7806684134229971	0.037392456038284984	0.13980270011383242
three_log2	52500	0.60819887079981072	12.979862049295178	1.309539943735236	0.2454100596392618	0.31734059436111439
three_log2	53000	0.015376359157672326	12.376868755175023	0.065418755125861677	0.95029000650821693	0.96968368011042549
three_log2	53500	0.86918158482851915	13.225143190920427	2.6862872315161082	0.041940810034149727	0.13980270011383242
three_log2	54000	0.94641725498677154	13.210877006538063	2.8780579037037088	0.033261267227277264	0.13980270011383242
three_log2	54500	0.65346639809877516	13.770558404309796	1.6016705186033013	0.16808677570694863	0.26213363786798877
three_log2	55000	0.80105041852552183	13.605933649130133	2.2831422191481558	0.069414705934646839	0.16854867046369557
three_log2	55500	1.6908148003207835	12.592028521063595	3.0627266076849264	0.026745132041513225	0.13980270011383242
three_log2	56000	0.19777337898580072	11.940225134491104	0.56324069262660204	0.59677400422826465	0.65820662231058602
three_log2	56500	0.72009522167260265	14.622249254335234	1.8205235339642278	0.12627434995288758	0.22595398270384015
three_log2	57000	1.0637828050603293	11.385129794315155	3.2475742943863959	0.021615658983749789	0.13980270011383242
three_log2	57500	1.0132257229675758	13.020992106059342	2.7436255077501643	0.03910960569038447	0.13980270011383242
three_log2	58000	0.75154820512420173	12.013576307783513	1.5520226734990887	0.17933159107454016	0.26213363786798877
three_log2	58500	0.98280979514257361	12.768215163625111	2.9413452490429446	0.030848230581111954	0.13980270011383242
three_log2	59000	0.18303964376345938	13.622788983047821	0.48901705385990502	0.64482775247603974	0.70089973095221703
three_log2	59500	1.016667456625937	14.406382338714264	2.6965630151883828	0.041417321494204531	0.13980270011383242
three_log2	60000	0.8566823306899245	10.240016147571676	1.8167301733229699	0.12690167206837996	0.22595398270384015
three_log2	60500	0.94737536745199691	16.043631940384984	3.4233355274630735	0.017742343844044627	0.13980270011383242
three_log2	61000	1.1871499601917055	10.887284041842001	1.5344109006311206	0.18349354650759214	0.26213363786798877
three_log2	61500	0.0062873309646445108	13.390968684721342	0.017420822072941357	0.98675191195593315	0.98675191195593315
three_log2	62000	0.72509915097612243	10.332996345398522	2.9009476731406738	0.032365195874004327	0.13980270011383242
three_log2	62500	1.2621751698270156	10.94208918058427	4.2053681091579298	0.0078123007632720223	0.13980270011383242
three_log2	63000	0.98353395263455745	12.495082748743705	2.2379693174525297	0.073534988388764252	0.16854867046369557
three_log2	63500	1.722948073851116	12.559215442598841	3.4702914217039109	0.016844555052252883	0.13980270011383242
three_log2	64000	-0.0071637794408285771	13.033916191254928	-0.021697812106357236	0.98349991966673278	0.98675191195593315
three_log2	64500	0.42143373358880254	14.466299037004045	1.1088650267561897	0.31628455980727671	0.3888744587794386
three_log2	65000	-0.061672254627923806	11.740450187686095	-0.22283172613224503	0.83218564308468213	0.86686004487987722
three_log2	65500	0.62471785509211664	13.238416591270214	2.3289774836184356	0.065484469560717032	0.16854867046369557
three_log2	66000	0.6351970010040251	11.860826916282061	1.5066198738826091	0.19025142543482945	0.26670760574976088
three_log2	66500	0.67533062568708502	13.923316958315594	1.5812892383722641	0.17261723857023803	0.26213363786798877
three_log2	67000	0.19389734398246539	13.186768440475927	0.37963246223071295	0.71928211626935301	0.76519374071207769
three_log2	67500	0.75302911110268056	11.88843298367596	1.4091243145707113	0.21589142188843335	0.28658153348022131
three_log2	68000	0.78155610480711246	12.500844164204681	2.2195899399494681	0.075285072807117354	0.16854867046369557
three_log2	68500	0.45720563573216211	14.348851978278983	1.5441624596610988	0.18117767096959173	0.26213363786798877
three_log2	69000	0.35188176636767565	12.911157692534207	1.5243886949297341	0.18590350087208934	0.26307099180012644
three_log2	69500	0.52367966160948143	11.22604152526865	2.2565915578538247	0.07180575980529158	0.16854867046369557
three_log2	70000	1.3738555093912446	10.54537691936161	2.206398585354318	0.076568341821786942	0.16890075401864768
three_log2	70500	1.1058962547129081	12.852269041350926	2.7359396697081118	0.039476638408979706	0.13980270011383242
three_log2	71000	1.0197309230561338	9.046579365314475	2.8291370427414591	0.035269768472070383	0.13980270011383242
three_log2	71500	0.80314339694619541	12.720451232675147	2.0417159482085574	0.094678733003376078	0.18686592040140015
three_log2	72000	0.19289473696015236	12.013750914977797	0.47433276445462802	0.65458132958463744	0.70638272976759431
three_log2	72500	0.58450486016040237	12.00261270974014	2.2376130038831654	0.073568503169499616	0.16854867046369557
three_log2	73000	0.47629358329291627	11.483203951305114	1.6942428393004829	0.14893805357425141	0.2455022861114034
three_log2	73500	1.354849990210246	12.861731798121799	5.0586414214475699	0.0035304277977821139	0.12817094062425341
three_log2	74000	0.5789161450318403	12.92546665690668	2.4583662393252692	0.055622217212967638	0.16686665163890291
three_log2	74500	0.52795547415809985	13.632677449998409	1.6267653098864776	0.16266830569957402	0.26213363786798877
three_log2	75000	0.80187047460031025	13.190623658753944	2.1585836640699312	0.081417173204761356	0.17446537115306004
three_log2	75500	0.34053079317891033	13.067673784271079	1.3724867460914432	0.22634460402414591	0.29523209220540769
three_raw	1000	4533.2791255000002	6321.8347096666666	0.62428701374568674	0.56438142311205375	0.63652040200607574
three_raw	1500	-344.25965999999789	5904.5554721666667	-0.068639878939665125	0.94838423963647756	0.96317462646846808
three_raw	2000	-2048.9440054999995	2951.8592696666669	-0.95355106408490831	0.39131586623912695	0.46957903948695234
three_raw	2500	-324.6101369999999	1807.1462564999999	-0.20267821347010562	0.84871911461703908	0.89026480554234866
three_raw	3000	-9255.4677000000083	26208.287384833333	-0.41883087730753216	0.69563855097089344	0.75612885975097111
three_raw	3500	-56.34374600000001	612.81119790000002	-0.057493663193502013	0.95675346229201153	0.96317462646846808
three_raw	4000	8627.1904055000014	7904.1753014999995	2.8199685151700602	0.044591733421831495	0.1337752002654945
three_raw	4500	5119.9802725000009	9622.9012841666663	4.2687638121296771	0.011359364982047017	0.068156189892282101
three_raw	5000	-2110.973245000001	16611.113850666665	-0.67796460765786892	0.53290368693068513	0.60948716036505635
three_raw	5500	3854.0148189999991	8761.5524905000002	2.0663382089627147	0.10353776430533571	0.18939834933902874
three_raw	6000	2340.8080599999957	17195.370120833333	0.39177432794478051	0.7140741525551475	0.77058361786526708
three_raw	6500	1133.6901374999989	4378.5297014999996	0.97319291760381665	0.38251251440093936	0.46543308089506352
three_raw	7000	1441.6897200000008	2002.1339028499999	1.4667301295756574	0.21224304754547843	0.31212212874335066
three_raw	7500	1785.1703174999993	3882.2604463333332	1.2528448883798071	0.27474257602797303	0.35223407183073469
three_raw	8000	2868.1225304999998	2134.0969358166667	2.1020794158878888	0.099300670045898043	0.18618875633605883
three_raw	8500	4880.8467149999997	18801.803980000001	2.2694797070357664	0.081829700916013742	0.17047854357502865
three_raw	9000	943.14256499999829	11193.509092666667	0.43925100260146116	0.68188720187035634	0.74659182686535364
three_raw	9500	17511.274889999997	26894.344681499999	2.7433173517625122	0.048385506145468507	0.1385730607253215
three_raw	10000	8962.6310134999985	8596.6945736666676	6.1315634487423107	0.0029289527175628289	0.043235549649883555
three_raw	10500	1436.4771925000005	5445.3758538333332	0.99820996703807208	0.37154364839407955	0.45681596114026174
three_raw	11000	2634.9005085000008	4611.3176460000004	2.7291491150738101	0.049126456788854002	0.1385730607253215
three_raw	11500	2639.9586250000029	12027.363167	0.9994108669459798	0.37102393630688407	0.45681596114026174
three_raw	12000	23696.631110000002	24803.919669833333	3.8060333789716001	0.016979730123432006	0.087640539949487825
three_raw	12500	8876.1120649999993	14531.292013333334	2.4200258072231504	0.068989967384847029	0.1521837515842214
three_raw	13000	2705.8135390000002	3856.4862756666666	2.7148705634435579	0.049886301861115742	0.1385730607253215
three_raw	13500	10068.232699999999	14733.276899	3.2659205395656548	0.028264202872948532	0.098596056533541393
three_raw	14000	1755.8048439999998	2181.7329624166669	1.926858161725622	0.12204683000300114	0.21287237791221128
three_raw	14500	2196.9210314999991	4736.9566891666664	1.7956395726313856	0.14272243406892393	0.23673271745330618
three_raw	15000	5903.3026410000002	9942.5991448333334	2.8883299769284814	0.041493557899294445	0.13242624861476951
three_raw	15500	4056.8958584999982	10217.415953333333	1.3827056243668028	0.23494635865659511	0.32402306046221213
three_raw	16000	12875.608670000005	19341.346885833333	1.3809096767055458	0.23545675726920751	0.32402306046221213
three_raw	16500	3361.8409169999995	4030.184029	2.8932644106187539	0.041279666256572471	0.13242624861476951
three_raw	17000	426.45491400000003	627.55758850000007	0.48110550997569224	0.65415943932655818	0.72149938161017446
three_raw	17500	6270.845403000003	7290.2917026666673	2.8294362610914647	0.044147208762251408	0.1337752002654945
three_raw	18000	857.58698149999918	3088.1554273333336	0.90096227825178177	0.41572209438424734	0.49101034769792989
three_raw	18500	36755.31427499999	56670.165460000004	2.5097398946665104	0.062418687452685341	0.14355083916800229
three_raw	19000	1864.4279834999984	3958.8855489666666	1.5110868516261955	0.20114917166529883	0.30172375749794822
three_raw	19500	11362.409690000002	16857.211314666667	3.7708979423818678	0.017528107989897564	0.087640539949487825
three_raw	20000	20772.121009999995	18891.217105	4.388710408327622	0.010284872004935419	0.068156189892282101
three_raw	20500	3244.3108274999986	3628.4732361666665	3.2778212361398116	0.027934788654293	0.098596056533541393
three_raw	21000	2792.202444999999	14920.762596666667	0.54703885528812324	0.61180364456054781	0.67978182728949754
three_raw	21500	7421.9363255000026	6738.0381230000003	7.7083848328719036	0.0011849566701059243	0.026915253852640309
three_raw	22000	5891.2170550000028	12684.199785500001	1.8147006381593243	0.13950179047832911	0.23511537721066703
three_raw	22500	33483.488369999977	26113.581695499997	6.0075737914500502	0.0031706069743247939	0.043235549649883555
three_raw	23000	17366.084130000003	24804.179805333333	4.5362721856008532	0.0091249303877359404	0.065402006172131155
three_raw	23500	2951.1771780000013	4024.2668043333333	1.7904205944404208	0.14361784858833909	0.23673271745330618
three_raw	24000	1666.2895635000004	6369.9438545000003	1.4303631899167226	0.22179102741383733	0.315794265533761
three_raw	24500	11656.108585000009	31230.737805500001	1.6956972372892538	0.16093371659898378	0.25650224162075885
three_raw	25000	4214.1444640000009	4311.1510358333335	4.2001810773944346	0.012033891133819176	0.069426295002802937
three_raw	25500	25757.640655000007	28699.411960333335	3.0185528610575387	0.036251740613138739	0.12083913537712913
three_raw	26000	7634.1873314999975	9643.041783333334	7.8558288548893955	0.0010981165801880039	0.026915253852640309
three_raw	26500	1939.1527274999999	6496.6769878333334	1.8602914196362907	0.13210610444490853	0.22518085984927591
three_raw	27000	8309.6802844999966	10745.417944333332	1.6879069316276225	0.16245141969314728	0.25650224162075885
three_raw	27500	11022.296240000001	16121.300343000001	3.3008777509386924	0.027309237054173902	0.098596056533541393
three_raw	28000	6147.3487950000017	10773.404989499999	5.5209542970611141	0.004386847868628042	0.052049128610995032
three_raw	28500	1735.0581459999994	2989.9204576500001	1.6504115627898988	0.16996607812844208	0.26557199707569074
three_raw	29000	25915.023224999997	30816.199576666666	3.9002442282307306	0.015606598860549855	0.086703327003054748
three_raw	29500	1772.4330695000008	8458.2129863333339	0.67400488184166452	0.53518338561598222	0.60948716036505635
three_raw	30000	6096.7218649999995	11857.869319333333	5.4806812896663981	0.0045109244796195692	0.052049128610995032
three_raw	30500	-72.93250850000004	9402.7802598333328	-0.023878353678991628	0.98202867265190963	0.98202867265190963
three_raw	31000	2160.2328635000003	5540.302447	1.0888190931591553	0.33406070565871498	0.42108492309922058
three_raw	31500	11376.480944999999	19016.101430666666	2.0912947773983479	0.10055892773847015	0.18622023655272252
three_raw	32000	7891.5804149999931	12660.183068833334	1.8981417476108873	0.12628233377958228	0.21772816168893497
three_raw	32500	2473.0598179999988	4661.6984375000002	2.1674032844129192	0.092037609154624944	0.18407521830924989
three_raw	33000	1248.7564605000002	1610.2447225000001	1.269301563880499	0.26936472909638121	0.35134529882136678
three_raw	33500	7428.6242354999977	11096.3573775	4.3115620097020368	0.010961258259552164	0.068156189892282101
three_raw	34000	5346.9216084999998	7193.3644796666667	1.5306596042609655	0.19644042708020115	0.29763701072757748
three_raw	34500	2562.606534499997	8004.0298236666667	0.91150586109436149	0.41073075809065612	0.48896518820316204
three_raw	35000	11241.222999999998	17474.6305345	3.6301351344716539	0.019945661822053047	0.089399082340713518
three_raw	35500	7137.2946459999957	8153.0227889999996	3.1713164200885626	0.031050198265920089	0.10585294863381849
three_raw	36000	8121.8433254999991	9004.472490666667	1.4197091757561784	0.22466770195209965	0.315794265533761
three_raw	36500	103175.79133500002	81895.282829999996	10.050101215512592	0.00040319985125368232	0.026915253852640309
three_raw	37000	11855.238249999988	17768.539326499998	8.0283249602362279	0.0010061757724075312	0.026915253852640309
three_raw	37500	27261.173330000001	26939.389824666665	2.7430844462320616	0.048397582734976248	0.1385730607253215
three_raw	38000	-305.47378449999633	8017.6954416666667	-0.27540925625574869	0.79587255221502728	0.84667292788832693
three_raw	38500	1387.9910394999997	3077.1618755	1.2729117621417765	0.26819833704924878	0.35134529882136678
three_raw	39000	1099.8325815000007	2480.9776320000001	1.0706908221599087	0.34128237959260621	0.42660297449075779
three_raw	39500	6030.9067100000066	15825.746507666667	2.4855368745885134	0.064119374828374362	0.14355083916800229
three_raw	40000	2775.7778479999997	4517.1903645000002	2.1959993169664429	0.089043231041573218	0.18049303589508087
three_raw	40500	5561.6438604999994	5868.6485283333332	4.3022951935978435	0.011046027201566598	0.068156189892282101
three_raw	41000	5316.6017675000003	8533.4797120000003	2.0208046013863981	0.10922274410077566	0.19504061446567084
three_raw	41500	8415.9070034999986	11274.298054999999	4.898057238161579	0.0068833048669805401	0.065402006172131155
three_raw	42000	5471.2877400000016	10790.9281225	5.3407379391062886	0.0049763640075947439	0.053318185795657967
three_raw	42500	56571.160890000014	61701.682105	7.5971840655642042	0.0012560451797898812	0.026915253852640309
three_raw	43000	11069.004333999997	11050.780734	6.3887280073827535	0.0024952338528564516	0.043235549649883555
three_raw	43500	8518.255215000001	16906.414088333331	1.6233307078539858	0.1756155281273096	0.27157040432058188
three_raw	44000	15969.142679999997	24383.796729166665	6.2689377475512549	0.0026867962763645783	0.043235549649883555
three_raw	44500	10291.499077999992	11594.420657000001	1.76846870712177	0.14744926722978119	0.24040641396159976
three_raw	45000	2751.7864899999986	14134.265638500001	1.236101350603628	0.28031779202421458	0.35633617630196768
three_raw	45500	4481.6085824999991	9075.7419010000012	3.3794425105537331	0.02529719491560856	0.097057670380834626
three_raw	46000	40200.861684999996	49965.088471666662	2.600916727331771	0.056453672989657595	0.14218995926950054
three_raw	46500	2462.1239364999983	7458.4932811666667	1.2619965065413099	0.27173955520508586	0.3513873558686455
three_raw	47000	18434.708824999998	17674.7981535	4.7899946186685112	0.0074756463922749112	0.065402006172131155
three_raw	47500	29311.628934999979	27865.292588333334	11.078203699159976	0.00026992432959598261	0.026915253852640309
three_raw	48000	13436.343064999997	25420.414911666667	2.322825766127202	0.076998170015085646	0.16267219017271614
three_raw	48500	4634.9962539999997	4353.7531529999997	2.5354474806687834	0.060667715954986899	0.14218995926950054
three_raw	49000	710.3050615000011	6536.039017666666	0.73024487764324597	0.5034474972052797	0.58540406651776711
three_raw	49500	10710.703271500002	11061.703980333334	2.6043506180653804	0.056241961878068208	0.14218995926950054
three_raw	50000	5684.7791655000001	9901.1147163333335	4.5630570293775055	0.0089315316816042014	0.065402006172131155
three_raw	50500	5506.4285604999986	8506.6739306666677	2.3720328592496673	0.072821435574915563	0.15830746864112077
three_raw	51000	29051.617894999996	58389.021515	3.4673926421320265	0.023247222063823309	0.092651398567557414
three_raw	51500	13734.251799999998	18813.816713166667	3.6131185396286187	0.020263791997228397	0.089399082340713518
three_raw	52000	6791.7847729999994	7379.7887005000002	3.8014010391515813	0.017050856464174435	0.087640539949487825
three_raw	52500	6615.5852159999977	10251.991727833334	1.4358577799744565	0.22032166253043803	0.315794265533761
three_raw	53000	63.470809499998722	6524.335769166667	0.060769405164427789	0.95429310178922577	0.96317462646846808
three_raw	53500	8898.0274574999985	11228.173312666666	2.5613735722098094	0.05895779373001174	0.14218995926950054
three_raw	54000	9731.6151380000028	11439.418915666667	3.355872838951417	0.025882045434889235	0.097057670380834626
